"id","avg.match","optk2","phi.value","Age","Gender","Educ.lvl"
679,0.916666666666667,"k=2",0.77,3,"h",3
679,0.916666666666667,"k=2",0.77,3,"h",3
679,0.916666666666667,"k=2",0.77,3,"h",3
679,0.916666666666667,"k=2",0.77,3,"h",3
679,0.916666666666667,"k=2",0.77,3,"h",3
679,0.916666666666667,"k=2",0.77,3,"h",3
679,0.916666666666667,"k=2",0.77,3,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
680,0.75,"k=2+",0.58,2,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
682,0.916666666666667,"k=2",0.82,4,"h",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
683,0.833333333333333,"k=2+",0.68,2,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
686,0.916666666666667,"k=2+",0.82,3,"f",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
688,0.583333333333333,"k=2",0.38,3,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
690,0.916666666666667,"k=2",0.82,4,"h",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
692,0.666666666666667,"k=2+",0.45,3,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
693,1,"k=2",1,2,"f",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
694,0.666666666666667,"k=2",0.49,4,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
696,0.833333333333333,"k=2+",0.71,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
697,0.583333333333333,"k=2+",0.38,3,"h",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
698,0.666666666666667,"k=2+",0.45,5,"f",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
700,0.75,"k=2+",0.6,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
701,0.666666666666667,"k=2+",0.36,2,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
702,0.916666666666667,"k=2+",0.77,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
703,0.75,"k=2+",0.6,3,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
706,0.833333333333333,"k=2",0.68,2,"h",3
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
707,0.916666666666667,"k=2+",0.77,5,"h",NA
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
708,0.75,"k=2+",0.58,4,"h",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
709,0.75,"k=2",0.58,3,"f",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
712,0.916666666666667,"k=2+",0.85,4,"h",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
715,1,"k=2",1,4,"f",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
717,1,"k=2",1,4,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
718,0.666666666666667,"k=2+",0.45,3,"h",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
719,0.75,"k=2",0.58,2,"f",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
720,0.916666666666667,"k=2",0.84,3,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
723,0.75,"k=2",0.53,5,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
726,0.5,"k=2",0.32,2,"h",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
728,0.916666666666667,"k=2+",0.85,2,"f",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
729,0.916666666666667,"k=2+",0.82,4,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
730,0.833333333333333,"k=2+",0.68,3,"h",3
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
733,0.916666666666667,"k=2+",0.84,2,"h",2
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
734,0.75,"k=2+",0.6,3,"h",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
735,0.666666666666667,"k=2",0.49,2,"f",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
736,0.833333333333333,"k=2",0.68,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
737,1,"k=2+",1,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
741,0.833333333333333,"k=2+",0.68,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
742,0.833333333333333,"k=2+",0.67,3,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
744,0.666666666666667,"k=2+",0.49,2,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
747,1,"k=2+",1,3,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
749,0.583333333333333,"k=2",0.41,2,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
750,0.583333333333333,"k=2+",0.3,4,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
751,1,"k=2",1,3,"h",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
752,1,"k=2+",1,2,"f",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
753,0.833333333333333,"k=2",0.52,6,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
754,0.666666666666667,"k=2+",0.45,2,"h",3
756,0.583333333333333,"k=2+",0.38,6,"h",2
756,0.583333333333333,"k=2+",0.38,6,"h",2
756,0.583333333333333,"k=2+",0.38,6,"h",2
756,0.583333333333333,"k=2+",0.38,6,"h",2
756,0.583333333333333,"k=2+",0.38,6,"h",2
756,0.583333333333333,"k=2+",0.38,6,"h",2
756,0.583333333333333,"k=2+",0.38,6,"h",2
